API10,API12,Abstract,ActiveCommonName,ActiveTickerName,AmendmentFiledDate,ApprovedDate,Block,BottomHoleLatitudeWGS84,BottomHoleLongitudeWGS84,ContactName,ContactPhone,CountyParish,CreatedDate,DIBasin,DICountryCode,DICountryName,DICountyParishName,DIPlay,DIStateProvinceCode,DIStateProvinceName,DISubPlay,DeletedDate,District,DrillType,ExpiredDate,Field,Formation,H2SArea,LeaseName,LeaseNumber,OFSRegion,OperatorAddress,OperatorAlias,OperatorCity,OperatorCity30mi,OperatorCity50mi,OperatorState,OperatorZip,OrigApprovedDate,PermitDepth,PermitDepthUOM,PermitID,PermitNumber,PermitStatus,PermitType,Range,ReportedOperator,Section,StateProvince,SubmittedDate,SurfaceLatitudeWGS84,SurfaceLongitudeWGS84,Survey,Township,TrueVerticalDepth,TrueVerticalDepthUOM,UpdatedDate,WGID,WellNumber,WellStatus,WellType
4232936547,,947,ENDEAVOR ENERGY RESOURCES,,2018-08-08T00:00:00Z,2017-08-02T00:00:00Z,,32.0211807,-101.8867826,MARTINA WARREN,4322624179,MIDLAND,2017-08-03T08:04:56.44Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-08-02T00:00:00Z,"AZALEA,BETTY SUE,PARSLEY","ATOKA,BEND,DEVONIAN,STRAWN",FALSE,EVANS '52',41489,PERMIAN BASIN,110 N MARIENFELD ST SUITE 200,ENDEAVOR ENERGY,MIDLAND,Midland,Midland,TX,79701,2017-08-02T00:00:00Z,11520,ft,1354533,829364,Expired,Recomplete,,ENDEAVOR ENERGY RESOURCES L.P.,52,TX,2017-07-31T00:00:00Z,32.0211807,-101.8867826,"KING, J M",,11520,ft,2020-08-10T07:39:23.707Z,17562708,1,ACTIVE,OIL
4232931096,,1391,ENDEAVOR ENERGY RESOURCES,,,2017-10-04T00:00:00Z,40 T1S,32.0174258,-102.2109998,MARTINA WARREN,4322624179,MIDLAND,2017-10-05T09:21:44.307Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-10-04T00:00:00Z,"AZALEA,BETTY SUE,HILL RANCH,PARSLEY","ATOKA,BEND,MISS,STRAWN",FALSE,BUTLER '22',40275,PERMIAN BASIN,110 N MARIENFELD ST SUITE 200,ENDEAVOR ENERGY,MIDLAND,Midland,Midland,TX,79701,2017-10-04T00:00:00Z,11900,ft,1354440,829279,Expired,Recomplete,,ENDEAVOR ENERGY RESOURCES L.P.,22,TX,2017-07-27T00:00:00Z,32.0174258,-102.2109998,"T&P RR CO/AYCOCK, B M",,11900,ft,2020-08-13T07:32:35.76Z,18422044,1322,INACTIVE,OIL & GAS
4232941870,,50,DIAMONDBACK ENERGY,FANG,2017-11-29T00:00:00Z,2017-07-28T00:00:00Z,40 T2S,31.8928656,-102.2131473,JERRY RUSSELL,5124690064,MIDLAND,2017-11-30T19:54:54.25Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-28T00:00:00Z,SPRABERRY,TREND AREA,FALSE,WARFIELD EAST UNIT,53566,PERMIAN BASIN,500 W TEXAS AVE STE 1200,DIAMONDBACK E&P,MIDLAND,Midland,Midland,TX,79701-4203,2017-07-28T00:00:00Z,10210,ft,1354437,829276,Expired,NewDrill,,DIAMONDBACK E&P LLC,7,TX,2017-07-27T00:00:00Z,31.9223802,-102.2248377,T&P RR CO,,,,2020-08-10T07:39:23.707Z,18972381,102LS,ACTIVE,OIL & GAS
4232936589,,1032,ENDEAVOR ENERGY RESOURCES,,,2017-08-01T00:00:00Z,,32.0093838,-101.8522283,MARTINA WARREN,4322624179,MIDLAND,2017-08-02T08:50:01.037Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-08-01T00:00:00Z,"BETTY SUE,PARSLEY","ATOKA,DEVONIAN,STRAWN",FALSE,DUNIGAN '12',40893,PERMIAN BASIN,110 N MARIENFELD ST SUITE 200,ENDEAVOR ENERGY,MIDLAND,Midland,Midland,TX,79701,2017-08-01T00:00:00Z,11376,ft,1354436,829275,Expired,Recomplete,,ENDEAVOR ENERGY RESOURCES L.P.,12,TX,2017-07-27T00:00:00Z,32.0093838,-101.8522283,"GLENDENING, W",,11376,ft,2020-08-10T07:39:23.707Z,16989458,1,ACTIVE,OIL
4232941872,,50,DIAMONDBACK ENERGY,FANG,2017-11-29T00:00:00Z,2017-08-01T00:00:00Z,40 T2S,31.8918761,-102.2172235,JERRY RUSSELL,5124690064,MIDLAND,2017-11-30T19:54:54.25Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-08-01T00:00:00Z,SPRABERRY,TREND AREA,FALSE,WARFIELD EAST UNIT,53354,PERMIAN BASIN,500 W TEXAS AVE STE 1200,DIAMONDBACK E&P,MIDLAND,Midland,Midland,TX,79701-4203,2017-08-01T00:00:00Z,10225,ft,1354426,829283,Expired,NewDrill,,DIAMONDBACK E&P LLC,7,TX,2017-07-27T00:00:00Z,31.9223357,-102.2250239,T&P RR CO,,,,2020-08-10T07:39:23.707Z,18972700,104LS,ACTIVE,OIL & GAS
4232941871,,50,DIAMONDBACK ENERGY,FANG,2017-11-29T00:00:00Z,2017-07-28T00:00:00Z,40 T2S,31.8926591,-102.2131374,JERRY RUSSELL,5124690064,MIDLAND,2017-11-30T19:54:54.25Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-28T00:00:00Z,SPRABERRY,TREND AREA,FALSE,WARFIELD EAST UNIT,53570,PERMIAN BASIN,500 W TEXAS AVE STE 1200,DIAMONDBACK E&P,MIDLAND,Midland,Midland,TX,79701-4203,2017-07-28T00:00:00Z,10215,ft,1354424,829280,Expired,NewDrill,,DIAMONDBACK E&P LLC,7,TX,2017-07-27T00:00:00Z,31.9223579,-102.2249294,T&P RR CO,,,,2020-08-10T07:39:23.707Z,18972344,103LS,ACTIVE,OIL & GAS
4232941867,,50,DIAMONDBACK ENERGY,FANG,2017-11-29T00:00:00Z,2017-07-28T00:00:00Z,40 T2S,31.8933502,-102.2114195,JERRY RUSSELL,5124690064,MIDLAND,2017-11-30T19:54:54.25Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-28T00:00:00Z,SPRABERRY,TREND AREA,FALSE,WARFIELD EAST UNIT,53565,PERMIAN BASIN,500 W TEXAS AVE STE 1200,DIAMONDBACK E&P,MIDLAND,Midland,Midland,TX,79701-4203,2017-07-28T00:00:00Z,10215,ft,1354411,829259,Expired,NewDrill,,DIAMONDBACK E&P LLC,7,TX,2017-07-27T00:00:00Z,31.922348,-102.2248972,T&P RR CO,,,,2020-08-10T07:39:23.707Z,18972380,101LS,ACTIVE,OIL & GAS
4232941865,,1392,DIAMONDBACK ENERGY,FANG,,2017-08-04T00:00:00Z,40 T1S,31.9975142,-102.1692117,ASHLEY BROWN,4322456033,MIDLAND,2017-08-05T08:16:25.287Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-08-04T00:00:00Z,SPRABERRY,TREND AREA,FALSE,GRIDIRON,45236,PERMIAN BASIN,500 W TEXAS AVE STE 1200,DIAMONDBACK E&P,MIDLAND,Midland,Midland,TX,79701-4203,2017-08-04T00:00:00Z,10555,ft,1354404,829241,Expired,NewDrill,,DIAMONDBACK E&P LLC,24,TX,2017-07-26T00:00:00Z,32.0260103,-102.178896,"T&P RR CO/AYCOCK, B M",,9554,ft,2020-08-10T07:39:23.707Z,18973005,N007WA,ACTIVE,OIL & GAS
4232941864,,235,EXXON MOBIL,XOM,2018-07-16T00:00:00Z,2017-07-27T00:00:00Z,39 T4S,31.7210438,-101.9807108,BRITTANY RICHARDSON,4326204363,MIDLAND,2018-07-17T19:28:44.857Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-27T00:00:00Z,SPRABERRY,TREND AREA,FALSE,LEONARD REVOCABLE TRUST UNIT 2,50955,PERMIAN BASIN,"ATT LAND MANAGER-LOC.115
22777 SPRINGWOODS VILLAGE PKWY",XTO ENERGY,SPRING,,Houston,TX,77389,2017-07-27T00:00:00Z,9525,ft,1354401,829237,Expired,NewDrill,,XTO ENERGY INC.,35,TX,2017-07-26T00:00:00Z,31.692066,-101.9724623,T&P RR CO,,9419,ft,2020-08-10T07:39:23.707Z,18972284,2316AH,ACTIVE,OIL & GAS
4232941863,,235,EXXON MOBIL,XOM,2018-06-14T00:00:00Z,2017-07-27T00:00:00Z,39 T4S,31.7204209,-101.9826935,BRITTANY RICHARDSON,4326204363,MIDLAND,2018-06-15T18:53:25Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-27T00:00:00Z,SPRABERRY,TREND AREA,FALSE,LEONARD REVOCABLE TRUST UNIT 2,50955,PERMIAN BASIN,"ATT LAND MANAGER-LOC.115
22777 SPRINGWOODS VILLAGE PKWY",XTO ENERGY,SPRING,,Houston,TX,77389,2017-07-27T00:00:00Z,9575,ft,1354399,829229,Expired,NewDrill,,XTO ENERGY INC.,35,TX,2017-07-26T00:00:00Z,31.6917963,-101.9736263,T&P RR CO,,9406,ft,2020-08-10T07:39:23.707Z,18972267,2315AH,ACTIVE,OIL & GAS
4232941869,,235,EXXON MOBIL,XOM,2018-06-20T00:00:00Z,2017-08-01T00:00:00Z,39 T4S,31.7216624,-101.9774507,BRITTANY RICHARDSON,4326204363,MIDLAND,2018-06-21T18:30:06.313Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-08-01T00:00:00Z,SPRABERRY,TREND AREA,FALSE,LEONARD REVOCABLE TRUST UNIT 2,50964,PERMIAN BASIN,"ATT LAND MANAGER-LOC.115
22777 SPRINGWOODS VILLAGE PKWY",XTO ENERGY,SPRING,,Houston,TX,77389,2017-08-01T00:00:00Z,9525,ft,1354392,829264,Expired,NewDrill,,XTO ENERGY INC.,35,TX,2017-07-27T00:00:00Z,31.6930133,-101.9683604,T&P RR CO,,9432,ft,2020-08-10T07:39:23.707Z,18972616,2318AH,ACTIVE,OIL & GAS
4232941868,,235,EXXON MOBIL,XOM,2018-07-16T00:00:00Z,2017-08-01T00:00:00Z,39 T4S,31.7208923,-101.9795286,BRITTANY RICHARDSON,4326204363,MIDLAND,2018-07-17T19:28:44.857Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-08-01T00:00:00Z,SPRABERRY,TREND AREA,FALSE,LEONARD REVOCABLE TRUST UNIT 2,50955,PERMIAN BASIN,"ATT LAND MANAGER-LOC.115
22777 SPRINGWOODS VILLAGE PKWY",XTO ENERGY,SPRING,,Houston,TX,77389,2017-08-01T00:00:00Z,,,1354390,829261,Expired,NewDrill,,XTO ENERGY INC.,35,TX,2017-07-27T00:00:00Z,31.6925433,-101.9704105,T&P RR CO,,9701,ft,2020-08-10T07:39:23.707Z,18972694,2317AH,ACTIVE,OIL & GAS
4232936118,,263,ENDEAVOR ENERGY RESOURCES,,,2017-07-31T00:00:00Z,40 T2S,31.9595283,-102.1572208,MARTINA WARREN,4322624179,MIDLAND,2017-08-01T08:08:09.22Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-07-31T00:00:00Z,AZALEA,"BEND,STRAWN",FALSE,"BANKS, OLGA",48374,PERMIAN BASIN,110 N MARIENFELD ST SUITE 200,ENDEAVOR ENERGY,MIDLAND,Midland,Midland,TX,79701,2017-07-31T00:00:00Z,11206,ft,1354377,829223,Expired,Recomplete,,ENDEAVOR ENERGY RESOURCES L.P.,1,TX,2017-07-26T00:00:00Z,31.9595283,-102.1572208,T&P RR CO,,11206,ft,2020-08-10T07:39:23.707Z,17613227,2,ACTIVE,OIL
4232936190,,263,ENDEAVOR ENERGY RESOURCES,,,2017-07-31T00:00:00Z,40 T2S,31.9563398,-102.1562047,MARTINA WARREN,4322624179,MIDLAND,2017-08-01T08:08:09.22Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-07-31T00:00:00Z,AZALEA,"BEND,STRAWN",FALSE,"BANKS, OLGA",48374,PERMIAN BASIN,110 N MARIENFELD ST SUITE 200,ENDEAVOR ENERGY,MIDLAND,Midland,Midland,TX,79701,2017-07-31T00:00:00Z,11250,ft,1354357,829224,Expired,Recomplete,,ENDEAVOR ENERGY RESOURCES L.P.,1,TX,2017-07-26T00:00:00Z,31.9563398,-102.1562047,T&P RR CO,,11250,ft,2020-08-10T07:39:23.707Z,18788857,3,ACTIVE,OIL
4232939746,,235,EXXON MOBIL,XOM,,2017-07-27T00:00:00Z,39 T4S,31.7218154,-101.9773718,BRITTANY RICHARDSON,4326204363,MIDLAND,2017-07-28T08:10:08.047Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-27T00:00:00Z,SPRABERRY,TREND AREA,FALSE,LEONARD REVOCABLE TRUST UNIT 2,50955,PERMIAN BASIN,"ATT LAND MANAGER-LOC.115
22777 SPRINGWOODS VILLAGE PKWY",XTO ENERGY,SPRING,,Houston,TX,77389,2017-07-27T00:00:00Z,9840,ft,1354340,829196,Expired,NewDrill,,XTO ENERGY INC.,35,TX,2017-07-25T00:00:00Z,31.6931008,-101.96836,T&P RR CO,,9672,ft,2020-08-10T07:39:23.707Z,18304541,2308BH,ACTIVE,OIL & GAS
4232941866,,132,CROWNQUEST OPERATING,,2018-06-29T00:00:00Z,2017-09-19T00:00:00Z,37 T3S,31.8958973,-101.8658528,ANN RITCHIE,4326846381,MIDLAND,2018-07-02T18:33:45.4Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-09-19T00:00:00Z,"DEWEY LAKE,FRYSAK FARMS,PETTY 48,ROSE PETAL","ATOKA,DEVONIAN,LOWER MISS.,TREND AREA,UPPER STRAWN",FALSE,JUPITER ET 9,50042,PERMIAN BASIN,PO BOX 53310,CROWNQUEST OPERATING,MIDLAND,Midland,Midland,TX,79710,2017-09-19T00:00:00Z,12000,ft,1354334,829180,Expired,NewDrill,,"CROWNQUEST OPERATING, LLC",9,TX,2017-07-25T00:00:00Z,31.8958973,-101.8658528,T&P RR CO,,12000,ft,2020-08-10T07:39:23.707Z,18976968,1,ACTIVE,OIL & GAS
4232941858,,1139,CALLON PETROLEUM,CPE,2017-11-21T00:00:00Z,2017-07-27T00:00:00Z,40 T1N,32.0847495,-102.2331004,RYAN EMERY,2815895200,MIDLAND,2017-11-22T19:56:27.007Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-27T00:00:00Z,SPRABERRY,TREND AREA,FALSE,CASSELMAN40,38873,PERMIAN BASIN,"2000 W SAM HOUSTON PKWY S
STE 2000",CALLON PETR,HOUSTON,Houston,Houston,TX,77042,2017-07-27T00:00:00Z,9850,ft,1354319,829173,Expired,NewDrill,,CALLON PETROLEUM OPERATING CO,40,TX,2017-07-25T00:00:00Z,32.0720389,-102.2301777,"T&P RR CO/QUINN, M L",,9641,ft,2020-08-10T07:39:23.707Z,18972282,21AH,ACTIVE,OIL & GAS
4232941856,,1139,CALLON PETROLEUM,CPE,,2017-07-28T00:00:00Z,40 T1N,32.084708,-102.2330866,RYAN EMERY,2815895200,MIDLAND,2017-07-29T08:17:59.62Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-28T00:00:00Z,SPRABERRY,TREND AREA,FALSE,CASSELMAN40,,PERMIAN BASIN,"2000 W SAM HOUSTON PKWY S
STE 2000",CALLON PETR,HOUSTON,Houston,Houston,TX,77042,2017-07-28T00:00:00Z,9210,ft,1354318,829170,Expired,NewDrill,,CALLON PETROLEUM OPERATING CO,40,TX,2017-07-25T00:00:00Z,32.0734611,-102.2283111,"T&P RR CO/QUINN, M L",,,,2020-08-10T07:39:23.707Z,18972377,12UL,EXPIRED PERMIT,OIL & GAS
4232941857,,1139,CALLON PETROLEUM,CPE,,2017-07-28T00:00:00Z,40 T1N,32.0853298,-102.2304379,RYAN EMERY,2815895200,MIDLAND,2017-07-29T08:17:59.62Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-28T00:00:00Z,SPRABERRY,TREND AREA,FALSE,CASSELMAN40,,PERMIAN BASIN,"2000 W SAM HOUSTON PKWY S
STE 2000",CALLON PETR,HOUSTON,Houston,Houston,TX,77042,2017-07-28T00:00:00Z,9210,ft,1354311,829172,Expired,NewDrill,,CALLON PETROLEUM OPERATING CO,40,TX,2017-07-25T00:00:00Z,32.0733803,-102.2282875,"T&P RR CO/QUINN, M L",,,,2020-08-10T07:39:23.707Z,18972394,13UL,EXPIRED PERMIT,OIL & GAS
4232939745,,235,EXXON MOBIL,XOM,,2017-07-27T00:00:00Z,39 T4S,31.7211896,-101.9797492,BRITTANY RICHARDSON,4326204363,MIDLAND,2017-07-28T08:10:08.047Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-27T00:00:00Z,SPRABERRY,TREND AREA,FALSE,LEONARD REVOCABLE TRUST UNIT 2,50955,PERMIAN BASIN,"ATT LAND MANAGER-LOC.115
22777 SPRINGWOODS VILLAGE PKWY",XTO ENERGY,SPRING,,Houston,TX,77389,2017-07-27T00:00:00Z,10005,ft,1354290,829151,Expired,NewDrill,,XTO ENERGY INC.,35,TX,2017-07-24T00:00:00Z,31.6925052,-101.9705697,T&P RR CO,,9667,ft,2020-08-10T07:39:23.707Z,16198375,2307BH,ACTIVE,OIL & GAS
4232939652,,410,FLEUR DE LIS ENERGY,,,2017-08-01T00:00:00Z,42 T4S,31.6848856,-102.2901572,ROBIN SWANNER,9039301532,MIDLAND,2017-08-02T08:50:01.037Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-08-01T00:00:00Z,SPRABERRY,TREND AREA,FALSE,TATIA,48987,PERMIAN BASIN,"ATTN ROBIN SWANNER
PO BOX 472",FDL OPERATING,JUDSON,,,TX,75660,2017-08-01T00:00:00Z,9705,ft,1354280,829115,Expired,FieldTransfer,,"FDL OPERATING, LLC",11,TX,2017-07-22T00:00:00Z,31.6644916,-102.283557,T&P RR CO,,,,2020-08-10T07:39:23.707Z,17038893,55H,ACTIVE,OIL & GAS
4232939744,,235,EXXON MOBIL,XOM,,2017-07-27T00:00:00Z,39 T4S,31.7208132,-101.9816729,BRITTANY RICHARDSON,4326204363,MIDLAND,2017-07-28T08:10:08.047Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-27T00:00:00Z,SPRABERRY,TREND AREA,FALSE,LEONARD REVOCABLE TRUST UNIT 2,50955,PERMIAN BASIN,"ATT LAND MANAGER-LOC.115
22777 SPRINGWOODS VILLAGE PKWY",XTO ENERGY,SPRING,,Houston,TX,77389,2017-07-27T00:00:00Z,9858,ft,1354263,829132,Expired,NewDrill,,XTO ENERGY INC.,35,TX,2017-07-24T00:00:00Z,31.6920303,-101.9726177,T&P RR CO,,9670,ft,2020-08-10T07:39:23.707Z,16198374,2306BH,ACTIVE,OIL & GAS
4232936577,,329,FLEUR DE LIS ENERGY,,,2017-07-26T00:00:00Z,39 T2S,31.6730528,-102.28443,ROBIN SWANNER,9039301532,MIDLAND,2017-07-27T08:05:42.237Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-07-26T00:00:00Z,SPRABERRY,TREND AREA,FALSE,TATIA,48987,PERMIAN BASIN,"ATTN ROBIN SWANNER
PO BOX 472",FDL OPERATING,JUDSON,,,TX,75660,2017-07-26T00:00:00Z,10478,ft,1354242,829109,Expired,FieldTransfer,,"FDL OPERATING, LLC",47,TX,2017-07-22T00:00:00Z,31.6730528,-102.28443,T&P RR CO,,10478,ft,2020-08-10T07:39:23.707Z,17098797,22,ACTIVE,OIL & GAS
4232941854,,1420,OVINTIV INC.,OVV,,2017-07-27T00:00:00Z,39 T4S,31.6523831,-102.017862,CHELSEA CARPENTER,7208765176,MIDLAND,2017-07-28T08:10:08.047Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-27T00:00:00Z,SPRABERRY,TREND AREA,FALSE,COWDEN 32D,49573,PERMIAN BASIN,370 17TH STREET STE 1700,ENCANA O&G,DENVER,Denver,Denver,CO,80202,2017-07-27T00:00:00Z,10000,ft,1354209,829058,Expired,NewDrill,,ENCANA OIL & GAS(USA) INC.,32,TX,2017-07-20T00:00:00Z,31.6790943,-102.0241954,"T&P RR CO/YOUNGBLOOD, J",,,,2020-08-10T07:39:23.707Z,18972270,P 1HL,ACTIVE,OIL & GAS
4232939747,,235,EXXON MOBIL,XOM,,2017-08-02T00:00:00Z,39 T4S,31.7199753,-101.9836335,BRITTANY RICHARDSON,4326204363,MIDLAND,2017-08-03T08:04:56.44Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-08-02T00:00:00Z,SPRABERRY,TREND AREA,FALSE,LEONARD REVOCABLE TRUST UNIT 2,50955,PERMIAN BASIN,"ATT LAND MANAGER-LOC.115
22777 SPRINGWOODS VILLAGE PKWY",XTO ENERGY,SPRING,,Houston,TX,77389,2017-08-02T00:00:00Z,10008,ft,1354200,829048,Expired,NewDrill,,XTO ENERGY INC.,35,TX,2017-07-20T00:00:00Z,31.6917638,-101.9737658,T&P RR CO,,9093,ft,2020-08-10T07:39:23.707Z,16213754,2305BH,ACTIVE,OIL & GAS
4232941855,,31,"PERMIAN DEEP ROCK OIL CO., LLC",,2017-10-09T00:00:00Z,2017-07-25T00:00:00Z,38 T1S,32.0283747,-102.0534225,DEBBIE WHITING,4326826685,MIDLAND,2017-10-10T20:22:41.347Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-25T00:00:00Z,SPRABERRY,TREND AREA,FALSE,WAFFLE IRON,48846,PERMIAN BASIN,PO BOX 11405,PERMIAN DEEP ROCK OIL CO  ,MIDLAND,Midland,Midland,TX,79702,2017-07-25T00:00:00Z,9130,ft,1354188,829066,Expired,NewDrill,,"PERMIAN DEEP ROCK OIL CO., LLC",43,TX,2017-07-21T00:00:00Z,32.0070239,-102.0477266,T&P RR CO,,8886,ft,2020-08-10T07:39:23.707Z,18972090,H230LX,ACTIVE,OIL & GAS
4232939981,,1429,OVINTIV INC.,OVV,,2017-08-11T00:00:00Z,40 T4S,31.6606645,-102.061404,CHELSEA CARPENTER,7208765176,MIDLAND,2017-08-12T08:11:19.827Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,V,2019-08-11T00:00:00Z,SPRABERRY,TREND AREA,FALSE,DAVIDSON 36B,39913,PERMIAN BASIN,370 17TH STREET STE 1700,ENCANA O&G,DENVER,Denver,Denver,CO,80202,2017-08-11T00:00:00Z,12261,ft,1354169,829010,Expired,Recomplete,,ENCANA OIL & GAS(USA) INC.,36,TX,2017-07-20T00:00:00Z,31.6606645,-102.061404,"T&P RR CO/ WINDHAM, T",,12261,ft,2020-08-10T07:39:23.707Z,17572098,10,ACTIVE,OIL & GAS
4232941849,,1124,"PERMIAN DEEP ROCK OIL CO., LLC",,2017-10-09T00:00:00Z,2017-07-21T00:00:00Z,38 T1S,32.0288923,-102.0513424,DEBBIE WHITING,4326826685,MIDLAND,2017-10-10T20:22:41.347Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-21T00:00:00Z,SPRABERRY,TREND AREA,FALSE,WAFFLE IRON,48846,PERMIAN BASIN,PO BOX 11405,PERMIAN DEEP ROCK OIL CO  ,MIDLAND,Midland,Midland,TX,79702,2017-07-21T00:00:00Z,9800,ft,1354168,829007,Expired,NewDrill,,"PERMIAN DEEP ROCK OIL CO., LLC",42,TX,2017-07-19T00:00:00Z,32.0101484,-102.0437973,"T&P RR CO/HOLLOWAY, B",,9737,ft,2020-08-10T07:39:23.707Z,18971946,H120WX,ACTIVE,OIL & GAS
4232941852,,791,ENDEAVOR ENERGY RESOURCES,,,2017-07-21T00:00:00Z,39 T3S,31.7601946,-102.0088428,RONDA WHITE,4322624133,MIDLAND,2017-07-22T08:14:34.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-21T00:00:00Z,SPRABERRY,TREND AREA,FALSE,RIO NUECES 37-44 UNIT 1,49945,PERMIAN BASIN,110 N MARIENFELD ST SUITE 200,ENDEAVOR ENERGY,MIDLAND,Midland,Midland,TX,79701,2017-07-21T00:00:00Z,11000,ft,1354153,829040,Expired,NewDrill,,ENDEAVOR ENERGY RESOURCES L.P.,32,TX,2017-07-20T00:00:00Z,31.7891966,-102.0177066,"T&P RR CO/JOHNSON, W",,9503,ft,2020-08-10T07:39:23.707Z,18972010,221,ACTIVE,OIL
4232941851,,791,ENDEAVOR ENERGY RESOURCES,,,2017-07-21T00:00:00Z,39 T3S,31.7604817,-102.0081801,RONDA WHITE,4322624133,MIDLAND,2017-07-22T08:14:34.47Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-21T00:00:00Z,SPRABERRY,TREND AREA,FALSE,RIO NUECES 37-44 UNIT 1,49945,PERMIAN BASIN,110 N MARIENFELD ST SUITE 200,ENDEAVOR ENERGY,MIDLAND,Midland,Midland,TX,79701,2017-07-21T00:00:00Z,11000,ft,1354151,829037,Expired,NewDrill,,ENDEAVOR ENERGY RESOURCES L.P.,32,TX,2017-07-20T00:00:00Z,31.7892136,-102.0176286,"T&P RR CO/JOHNSON, W",,9685,ft,2020-08-10T07:39:23.707Z,18971989,212,ACTIVE,OIL
4232941853,,791,ENDEAVOR ENERGY RESOURCES,,,2017-07-24T00:00:00Z,39 T3S,31.7596826,-102.0095782,RONDA WHITE,4322624133,MIDLAND,2017-07-25T08:15:09.38Z,MIDLAND,US,UNITED STATES,MIDLAND (TX),MIDLAND,TX,TEXAS,,,8,H,2019-07-24T00:00:00Z,SPRABERRY,TREND AREA,FALSE,RIO NUECES 37-44 UNIT 1,49945,PERMIAN BASIN,110 N MARIENFELD ST SUITE 200,ENDEAVOR ENERGY,MIDLAND,Midland,Midland,TX,79701,2017-07-24T00:00:00Z,11000,ft,1354145,829044,Expired,NewDrill,,ENDEAVOR ENERGY RESOURCES L.P.,32,TX,2017-07-20T00:00:00Z,31.7891786,-102.0177846,"T&P RR CO/JOHNSON, W",,9572,ft,2020-08-10T07:39:23.707Z,18972115,222,ACTIVE,OIL
